FID,res_bldg_cnt,res_gwh,lmi_bldg_cnt,lmi_gwh,lmi_pct_gwh,lmi_pct_bldg,name,state_abbr,gid
pv_rooftop_county_lmi_pct_gwh.2814,5569.9995,69.5433,2240.8856,31.8412,45.79,40.23,Lamoille,VT,2814
pv_rooftop_county_lmi_pct_gwh.2822,22667.9998,358.1204,7845.6824,137.4195,38.37,34.61,Albemarle,VA,2822
pv_rooftop_county_lmi_pct_gwh.2690,1440.9999,19.2122,575.1757,7.8632,40.93,39.92,Mills,TX,2690
pv_rooftop_county_lmi_pct_gwh.648,11107.0002,139.7029,4205.125,58.7446,42.05,37.86,Livingston,IL,648
pv_rooftop_county_lmi_pct_gwh.2626,1292.9998,18.6529,510.6938,7.6174,40.84,39.5,Hartley,TX,2626
pv_rooftop_county_lmi_pct_gwh.2719,2196.0001,28.7431,861.8213,11.8673,41.29,39.25,Refugio,TX,2719
pv_rooftop_county_lmi_pct_gwh.2733,5759.9997,72.7624,2466.6158,34.4133,47.3,42.82,Shelby,TX,2733
pv_rooftop_county_lmi_pct_gwh.2081,9596.9997,103.2137,3305.5839,36.9713,35.82,34.44,Holmes,OH,2081
pv_rooftop_county_lmi_pct_gwh.2636,5395,73.0012,2733.7339,39.4613,54.06,50.67,Houston,TX,2636
pv_rooftop_county_lmi_pct_gwh.2082,16034.0009,203.3757,5774.7486,83.5959,41.1,36.02,Huron,OH,2082
pv_rooftop_county_lmi_pct_gwh.2088,45839.0004,575.5423,17627.5187,248.8852,43.24,38.46,Licking,OH,2088
pv_rooftop_county_lmi_pct_gwh.2068,260746.9946,4118.5734,96832.0757,1710.0854,41.52,37.14,Franklin,OH,2068
pv_rooftop_county_lmi_pct_gwh.3110,8373.0013,94.1847,3384.5599,40.1008,42.58,40.42,Vernon,WI,3110
pv_rooftop_county_lmi_pct_gwh.3126,9442.9993,132.7006,4138.2418,61.6008,46.42,43.82,Fremont,WY,3126
pv_rooftop_county_lmi_pct_gwh.3128,1341.0003,16.9597,663.8993,8.508,50.17,49.51,Hot Springs,WY,3128
pv_rooftop_county_lmi_pct_gwh.3136,7853.0003,97.2753,3158.8612,42.8688,44.07,40.22,Sheridan,WY,3136
pv_rooftop_county_lmi_pct_gwh.2110,37906.9999,496.6303,14332.659,221.3796,44.58,37.81,Portage,OH,2110
pv_rooftop_county_lmi_pct_gwh.303,724.9999,9.6455,326.1222,4.56,47.28,44.98,Sedgwick,CO,303
pv_rooftop_county_lmi_pct_gwh.309,178376.0021,2739.2451,62656.2554,1093.3051,39.91,35.13,Fairfield,CT,309
pv_rooftop_county_lmi_pct_gwh.318,111748.9967,2063.7297,40556.8264,855.8316,41.47,36.29,New Castle,DE,318
pv_rooftop_county_lmi_pct_gwh.324,4983.0001,62.3089,2077.4043,26.8715,43.13,41.69,Bradford,FL,324
pv_rooftop_county_lmi_pct_gwh.1910,6923.0003,78.3384,3030.2825,34.6541,44.24,43.77,Cherokee,NC,1910
pv_rooftop_county_lmi_pct_gwh.1046,1379.9998,15.4588,562.8606,6.4529,41.74,40.79,Hickman,KY,1046
pv_rooftop_county_lmi_pct_gwh.325,154239.9997,3643.0771,57645.7787,1358.4534,37.29,37.37,Brevard,FL,325
pv_rooftop_county_lmi_pct_gwh.2262,9168.9993,114.8307,3587.5417,51.7738,45.09,39.13,Clinton,PA,2262
pv_rooftop_county_lmi_pct_gwh.2713,2791,34.9922,1050.9601,13.4965,38.57,37.66,Rains,TX,2713
pv_rooftop_county_lmi_pct_gwh.2671,934.9998,12.8146,310.2419,4.4717,34.9,33.18,Lipscomb,TX,2671
pv_rooftop_county_lmi_pct_gwh.2772,13021.0014,171.4907,4811.3431,66.9786,39.06,36.95,Wise,TX,2772
pv_rooftop_county_lmi_pct_gwh.2821,9484.9992,111.2104,4101.801,48.788,43.87,43.25,Accomack,VA,2821
pv_rooftop_county_lmi_pct_gwh.2827,15288.9997,214.5167,2585.8927,43.9298,20.48,16.91,Arlington,VA,2827
pv_rooftop_county_lmi_pct_gwh.985,2339.0004,34.2245,1125.4895,17.4903,51.1,48.12,Thomas,KS,985
pv_rooftop_county_lmi_pct_gwh.2838,8288.9992,95.5694,3819.5171,45.9651,48.1,46.08,Carroll,VA,2838
pv_rooftop_county_lmi_pct_gwh.1486,2050.9999,25.1842,871.7629,10.8356,43.03,42.5,Atchison,MO,1486
pv_rooftop_county_lmi_pct_gwh.329,42041.9979,558.638,17773.7503,242.0844,43.33,42.28,Citrus,FL,329
pv_rooftop_county_lmi_pct_gwh.331,70193.0036,1458.8215,24837.813,541.5854,37.12,35.39,Collier,FL,331
pv_rooftop_county_lmi_pct_gwh.336,75030.0006,1316.0525,29440.2675,548.4929,41.68,39.24,Escambia,FL,336
pv_rooftop_county_lmi_pct_gwh.342,3808.9999,50.2185,1344.0742,18.1569,36.16,35.29,Gulf,FL,342
pv_rooftop_county_lmi_pct_gwh.1382,4155,42.2321,1572.1738,17.1173,40.53,37.84,Roseau,MN,1382
pv_rooftop_county_lmi_pct_gwh.1385,22263.0006,255.6737,7335.9942,91.1319,35.64,32.95,Sherburne,MN,1385
pv_rooftop_county_lmi_pct_gwh.2847,7147.9994,79.9347,3301.7124,37.5103,46.93,46.19,Dinwiddie,VA,2847
pv_rooftop_county_lmi_pct_gwh.2849,145871.9932,2510.988,25137.6434,504.7571,20.1,17.23,Fairfax,VA,2849
pv_rooftop_county_lmi_pct_gwh.2855,5080,54.5142,1901.8814,20.9141,38.36,37.44,Giles,VA,2855
pv_rooftop_county_lmi_pct_gwh.2856,10238.9995,124.8398,3622.1857,46.7705,37.46,35.38,Gloucester,VA,2856
pv_rooftop_county_lmi_pct_gwh.2858,4378.9993,49.0867,2374.782,27.0282,55.06,54.23,Grayson,VA,2858
pv_rooftop_county_lmi_pct_gwh.2866,9442.0007,124.7004,3159.2256,44.4014,35.61,33.46,Isle of Wight,VA,2866
pv_rooftop_county_lmi_pct_gwh.2869,6264.0002,75.9436,1812.5995,24.43,32.17,28.94,King George,VA,2869
pv_rooftop_county_lmi_pct_gwh.2745,397,5.1897,207.9976,2.7189,52.39,52.39,Terrell,TX,2745
pv_rooftop_county_lmi_pct_gwh.2880,17849.9986,321.9994,6529.8254,153.4757,47.66,36.58,Montgomery,VA,2880
pv_rooftop_county_lmi_pct_gwh.2885,3908.0002,47.4429,1796.3486,23.0561,48.6,45.97,Nottoway,VA,2885
pv_rooftop_county_lmi_pct_gwh.2893,66762.9986,1050.1469,15236.4064,267.9864,25.52,22.82,Prince William,VA,2893
pv_rooftop_county_lmi_pct_gwh.2913,8929.9998,98.7047,3960.7822,45.7315,46.33,44.35,Wise,VA,2913
pv_rooftop_county_lmi_pct_gwh.2860,2098.0003,25.0972,933.6422,11.4116,45.47,44.5,Greensville,VA,2860
pv_rooftop_county_lmi_pct_gwh.1639,10316.999,117.8355,4848.3575,59.6099,50.59,46.99,Ravalli,MT,1639
pv_rooftop_county_lmi_pct_gwh.1123,51280.9989,682.5493,20527.3102,296.9713,43.51,40.03,Calcasieu,LA,1123
pv_rooftop_county_lmi_pct_gwh.769,6183,70.5612,2274.4395,27.8345,39.45,36.79,Scott,IN,769
pv_rooftop_county_lmi_pct_gwh.789,10490.9998,115.2505,3312.4364,38.4339,33.35,31.57,Whitley,IN,789
pv_rooftop_county_lmi_pct_gwh.2420,738.9999,9.007,230.822,3.187,35.38,31.23,Stanley,SD,2420
pv_rooftop_county_lmi_pct_gwh.2605,3072.0003,43.1644,1477.4984,21.5013,49.81,48.1,Frio,TX,2605
pv_rooftop_county_lmi_pct_gwh.2926,1711.0001,22.4952,206.1549,3.3518,14.9,12.05,Falls Church,VA,2926
pv_rooftop_county_lmi_pct_gwh.3098,4771.9992,54.9404,2046.2084,24.8421,45.22,42.88,Price,WI,3098
pv_rooftop_county_lmi_pct_gwh.2937,4318.0005,55.6201,2162.8367,29.8936,53.75,50.09,Martinsville,VA,2937
pv_rooftop_county_lmi_pct_gwh.1720,5207.0003,62.3417,2099.3517,26.2181,42.06,40.32,Otoe,NE,1720
pv_rooftop_county_lmi_pct_gwh.390,2371.0004,30.4064,984.0855,13.2177,43.47,41.51,Bacon,GA,390
pv_rooftop_county_lmi_pct_gwh.2939,36693.9982,576.6464,16794.9856,296.3537,51.39,45.77,Norfolk,VA,2939
pv_rooftop_county_lmi_pct_gwh.3065,23486.999,366.4522,9255.9278,182.9932,49.94,39.41,Eau Claire,WI,3065
pv_rooftop_county_lmi_pct_gwh.3070,10594.0005,136.6937,3904.9973,57.2762,41.9,36.86,Green,WI,3070
pv_rooftop_county_lmi_pct_gwh.2957,16056.0001,199.5005,5891.2689,78.1054,39.15,36.69,Chelan,WA,2957
pv_rooftop_county_lmi_pct_gwh.2958,20283.9984,195.7101,7847.5551,79.2014,40.47,38.69,Clallam,WA,2958
pv_rooftop_county_lmi_pct_gwh.3104,16529.0004,223.0983,6469.2849,99.8526,44.76,39.14,Sauk,WI,3104
pv_rooftop_county_lmi_pct_gwh.2886,9701.9989,110.5097,3391.263,40.5662,36.71,34.95,Orange,VA,2886
pv_rooftop_county_lmi_pct_gwh.3112,27482.0004,360.1423,10941.0636,158.5779,44.03,39.81,Walworth,WI,3112
pv_rooftop_county_lmi_pct_gwh.3114,34964.0001,511.7209,9665.8429,160.5491,31.37,27.65,Washington,WI,3114
pv_rooftop_county_lmi_pct_gwh.1360,6727.0007,76.531,2539.9282,30.9462,40.44,37.76,Martin,MN,1360
pv_rooftop_county_lmi_pct_gwh.2739,375.9999,4.9372,147.1027,1.9317,39.13,39.12,Sterling,TX,2739
pv_rooftop_county_lmi_pct_gwh.1994,290.0001,3.1941,99.0263,1.1009,34.47,34.15,Billings,ND,1994
pv_rooftop_county_lmi_pct_gwh.2748,7121.9999,92.9098,2780.9433,38.1581,41.07,39.05,Titus,TX,2748
pv_rooftop_county_lmi_pct_gwh.3007,8351.0008,96.3137,3454.7661,42.9964,44.64,41.37,Hancock,WV,3007
pv_rooftop_county_lmi_pct_gwh.92,1277.9999,8.6367,537.1559,3.8046,44.05,42.03,Southeast Fairbanks,AK,92
pv_rooftop_county_lmi_pct_gwh.1196,149418.9982,2918.9049,51815.2408,1125.9296,38.57,34.68,Baltimore,MD,1196
pv_rooftop_county_lmi_pct_gwh.2951,5442.9997,80.7274,2277.21,38.157,47.27,41.84,Waynesboro,VA,2951
pv_rooftop_county_lmi_pct_gwh.1220,109694.001,2099.3527,32259.5538,822.2289,39.17,29.41,Bristol,MA,1220
pv_rooftop_county_lmi_pct_gwh.37,152178.0026,2134.177,63383.1162,988.1758,46.3,41.65,Jefferson,AL,37
pv_rooftop_county_lmi_pct_gwh.38,3911.0004,52.2044,1608.5602,24.0535,46.08,41.13,Lamar,AL,38
pv_rooftop_county_lmi_pct_gwh.2906,28760.0006,391.6319,7474.762,113.9694,29.1,25.99,Stafford,VA,2906
pv_rooftop_county_lmi_pct_gwh.513,16615.9982,216.0635,8738.9819,121.8596,56.4,52.59,Spalding,GA,513
pv_rooftop_county_lmi_pct_gwh.514,5764.9995,76.8868,2209.6096,32.5737,42.37,38.33,Stephens,GA,514
pv_rooftop_county_lmi_pct_gwh.516,7287.0005,116.1861,3199.078,57.3457,49.36,43.9,Sumter,GA,516
pv_rooftop_county_lmi_pct_gwh.1351,2455.9997,25.6237,994.9974,10.7102,41.8,40.51,Lac qui Parle,MN,1351
pv_rooftop_county_lmi_pct_gwh.58,19799.0007,236.0142,8118.1019,100.9721,42.78,41,St. Clair,AL,58
pv_rooftop_county_lmi_pct_gwh.59,49813.0002,657.0202,13554.2645,193.519,29.45,27.21,Shelby,AL,59
pv_rooftop_county_lmi_pct_gwh.62,10407.999,135.4184,4198.4202,59.7332,44.11,40.34,Tallapoosa,AL,62
pv_rooftop_county_lmi_pct_gwh.67,5660.0008,68.4224,2545.1674,32.2096,47.07,44.97,Winston,AL,67
pv_rooftop_county_lmi_pct_gwh.2412,1986.9993,23.8194,789.7912,9.8398,41.31,39.75,Moody,SD,2412
pv_rooftop_county_lmi_pct_gwh.79,12869.999,100.1434,4932.3705,41.9086,41.85,38.32,Kenai Peninsula,AK,79
pv_rooftop_county_lmi_pct_gwh.163,7570.9998,95.2784,3415.8188,46.1944,48.48,45.12,Ouachita,AR,163
pv_rooftop_county_lmi_pct_gwh.80,2606.9997,26.9991,1035.2529,12.3875,45.88,39.71,Ketchikan Gateway,AK,80
pv_rooftop_county_lmi_pct_gwh.98,29104.9972,470.3955,12057.2083,203.7809,43.32,41.43,Cochise,AZ,98
pv_rooftop_county_lmi_pct_gwh.101,6844.0015,105.9044,2569.1564,41.8261,39.49,37.54,Graham,AZ,101
pv_rooftop_county_lmi_pct_gwh.2911,14960.0013,184.0329,5382.1349,72.0603,39.16,35.98,Washington,VA,2911
pv_rooftop_county_lmi_pct_gwh.174,28709,337.2727,9688.0067,120.5113,35.73,33.75,Saline,AR,174
pv_rooftop_county_lmi_pct_gwh.2682,1159.9997,16.6218,401.3244,5.733,34.49,34.6,Martin,TX,2682
pv_rooftop_county_lmi_pct_gwh.110,54921.0003,899.9468,20020.7628,351.6693,39.08,36.45,Yavapai,AZ,110
pv_rooftop_county_lmi_pct_gwh.113,5557.0001,65.2967,2541.9996,31.0957,47.62,45.74,Ashley,AR,113
pv_rooftop_county_lmi_pct_gwh.155,4240,46.81,2153.018,24.0368,51.35,50.78,Madison,AR,155
pv_rooftop_county_lmi_pct_gwh.122,5280.0001,62.9467,2252.8377,28.3184,44.99,42.67,Clay,AR,122
pv_rooftop_county_lmi_pct_gwh.2808,9035.0014,115.1733,3566.9094,52.5359,45.61,39.48,Bennington,VT,2808
pv_rooftop_county_lmi_pct_gwh.126,5710.0007,68.2153,2248.593,29.2815,42.93,39.38,Conway,AR,126
pv_rooftop_county_lmi_pct_gwh.128,16901.0002,207.477,6348.4621,83.8833,40.43,37.56,Crawford,AR,128
pv_rooftop_county_lmi_pct_gwh.133,4006.9997,51.7383,1668.5536,24.2606,46.89,41.64,Drew,AR,133
pv_rooftop_county_lmi_pct_gwh.139,11809.0008,157.7818,4604.8807,65.7619,41.68,38.99,Greene,AR,139
pv_rooftop_county_lmi_pct_gwh.149,4921.9982,59.475,2149.0207,27.2932,45.89,43.66,Lawrence,AR,149
pv_rooftop_county_lmi_pct_gwh.152,3764.9998,46.4206,1721.7691,22.4535,48.37,45.73,Little River,AR,152
pv_rooftop_county_lmi_pct_gwh.171,87262.9954,1250.7718,34050.9024,541.1557,43.27,39.02,Pulaski,AR,171
pv_rooftop_county_lmi_pct_gwh.184,19123,248.3951,7972.714,112.6527,45.35,41.69,White,AR,184
pv_rooftop_county_lmi_pct_gwh.186,5259.9996,64.0457,2060.3284,26.1648,40.85,39.17,Yell,AR,186
pv_rooftop_county_lmi_pct_gwh.189,10734.9993,141.4804,4405.1707,61.5708,43.52,41.04,Amador,CA,189
pv_rooftop_county_lmi_pct_gwh.191,13961.0008,181.6189,5994.6342,79.463,43.75,42.94,Calaveras,CA,191
pv_rooftop_county_lmi_pct_gwh.192,4957.9996,72.8023,1790.6874,28.2963,38.87,36.12,Colusa,CA,192
pv_rooftop_county_lmi_pct_gwh.491,4718.9999,55.3519,1739.5172,20.9916,37.92,36.86,Morgan,GA,491
pv_rooftop_county_lmi_pct_gwh.207,61412.0008,1157.7715,24120.2594,503.8527,43.52,39.28,Marin,CA,207
pv_rooftop_county_lmi_pct_gwh.211,2771.0002,34.1906,1452.5131,18.1308,53.03,52.42,Modoc,CA,211
pv_rooftop_county_lmi_pct_gwh.215,31031.0011,414.6744,12845.8016,179.1577,43.2,41.4,Nevada,CA,215
pv_rooftop_county_lmi_pct_gwh.218,5955.0003,78.5101,2400.3028,32.7829,41.76,40.31,Plumas,CA,218
pv_rooftop_county_lmi_pct_gwh.225,150239.999,2259.6691,53334.3681,856.4524,37.9,35.5,San Joaquin,CA,225
pv_rooftop_county_lmi_pct_gwh.238,14809.0007,202.566,6858.1596,100.882,49.8,46.31,Tehama,CA,238
pv_rooftop_county_lmi_pct_gwh.247,103093.9995,1642.3805,33007.1109,597.5996,36.39,32.02,Arapahoe,CO,247
pv_rooftop_county_lmi_pct_gwh.261,84084.0022,1248.1245,34119.7854,568.9828,45.59,40.58,Denver,CO,261
pv_rooftop_county_lmi_pct_gwh.323,40542.0012,679.0067,14167.3339,263.102,38.75,34.94,Bay,FL,323
pv_rooftop_county_lmi_pct_gwh.2970,383645.9976,4492.941,123869.3472,1657.9079,36.9,32.29,King,WA,2970
pv_rooftop_county_lmi_pct_gwh.31,6523.0001,84.7038,3024.3269,40.7243,48.08,46.36,Geneva,AL,31
pv_rooftop_county_lmi_pct_gwh.549,38,0.673,13.5326,0.2349,34.9,35.61,Kalawao,HI,549
pv_rooftop_county_lmi_pct_gwh.263,72812.0013,1047.6222,14039.8016,221.0314,21.1,19.28,Douglas,CO,263
pv_rooftop_county_lmi_pct_gwh.266,135933.9993,2058.1104,45629.2583,752.5036,36.56,33.57,El Paso,CO,266
pv_rooftop_county_lmi_pct_gwh.298,2856.0001,44.7283,1344.9505,22.8786,51.15,47.09,Rio Grande,CO,298
pv_rooftop_county_lmi_pct_gwh.302,1867.0003,31.8538,822.2901,14.7979,46.46,44.04,San Miguel,CO,302
pv_rooftop_county_lmi_pct_gwh.310,175223.0082,2657.69,58331.8657,1047.3767,39.41,33.29,Hartford,CT,310
pv_rooftop_county_lmi_pct_gwh.317,36815.9987,547.9739,13027.9701,215.4519,39.32,35.39,Kent,DE,317
pv_rooftop_county_lmi_pct_gwh.328,52488.9987,971.1007,20712.356,390.3344,40.2,39.46,Charlotte,FL,328
pv_rooftop_county_lmi_pct_gwh.2817,14734.9993,196.0987,5749.9708,90.1882,45.99,39.02,Rutland,VT,2817
pv_rooftop_county_lmi_pct_gwh.123,6809.0002,79.4001,2597.1705,32.0943,40.42,38.14,Cleburne,AR,123
pv_rooftop_county_lmi_pct_gwh.1618,875.0002,9.0464,343.6552,3.7036,40.94,39.27,Granite,MT,1618
pv_rooftop_county_lmi_pct_gwh.1661,3230.9995,45.5019,1150.0806,17.7461,39,35.6,Box Butte,NE,1661
pv_rooftop_county_lmi_pct_gwh.335,192077.9973,3147.1872,77165.4325,1376.2765,43.73,40.17,Duval,FL,335
pv_rooftop_county_lmi_pct_gwh.359,3580.9982,44.51,1595.6521,20.6787,46.46,44.56,Madison,FL,359
pv_rooftop_county_lmi_pct_gwh.360,80392.9949,1446.1405,32647.6513,626.9116,43.35,40.61,Manatee,FL,360
pv_rooftop_county_lmi_pct_gwh.365,18968.0002,253.679,7060.1649,98.9962,39.02,37.22,Nassau,FL,365
pv_rooftop_county_lmi_pct_gwh.485,1486.9999,19.9042,641.8461,9.0228,45.33,43.16,Marion,GA,485
pv_rooftop_county_lmi_pct_gwh.397,4099.0001,54.7606,1776.0855,25.1657,45.96,43.33,Berrien,GA,397
pv_rooftop_county_lmi_pct_gwh.398,34753,549.1977,13888.8967,258.1771,47.01,39.96,Bibb,GA,398
pv_rooftop_county_lmi_pct_gwh.401,3759.9996,49.1629,1785.7322,24.4762,49.79,47.49,Brooks,GA,401
pv_rooftop_county_lmi_pct_gwh.409,28086.0005,360.3617,13637.9811,186.6525,51.8,48.56,Carroll,GA,409
pv_rooftop_county_lmi_pct_gwh.423,31503.9987,477.471,7400.9714,119.8181,25.09,23.49,Columbia,GA,423
pv_rooftop_county_lmi_pct_gwh.429,6139.0004,71.2102,2181.4441,26.0557,36.59,35.53,Dawson,GA,429
pv_rooftop_county_lmi_pct_gwh.439,4652.9995,54.7855,1914.1592,23.3839,42.68,41.14,Elbert,GA,439
pv_rooftop_county_lmi_pct_gwh.451,13229.9999,167.9987,5130.4393,68.8451,40.98,38.78,Gordon,GA,451
pv_rooftop_county_lmi_pct_gwh.456,41434.0005,552.3333,13992.4666,201.4682,36.48,33.77,Hall,GA,456
pv_rooftop_county_lmi_pct_gwh.1674,2927.0005,35.5701,1110.9307,14.1948,39.91,37.95,Cuming,NE,1674
pv_rooftop_county_lmi_pct_gwh.502,10391.0001,130.4489,4314.5897,57.6412,44.19,41.52,Polk,GA,502
pv_rooftop_county_lmi_pct_gwh.511,3024.0001,39.7939,1348.0546,18.9748,47.68,44.58,Screven,GA,511
pv_rooftop_county_lmi_pct_gwh.519,4382.9999,58.714,2050.8723,28.2827,48.17,46.79,Tattnall,GA,519
pv_rooftop_county_lmi_pct_gwh.2940,943.9998,15.1058,477.3113,8.63,57.13,50.56,Norton,VA,2940
pv_rooftop_county_lmi_pct_gwh.524,8286.9996,129.2181,3240.7353,56.597,43.8,39.11,Tift,GA,524
pv_rooftop_county_lmi_pct_gwh.528,17918.9994,239.2187,7290.1537,104.299,43.6,40.68,Troup,GA,528
pv_rooftop_county_lmi_pct_gwh.530,1562.9997,17.8807,838.2769,9.8089,54.86,53.63,Twiggs,GA,530
pv_rooftop_county_lmi_pct_gwh.541,7749.0002,88.3453,3271.8397,38.9622,44.1,42.22,White,GA,541
pv_rooftop_county_lmi_pct_gwh.551,36913.0006,660.1207,14715.4664,276.6304,41.91,39.87,Maui,HI,551
pv_rooftop_county_lmi_pct_gwh.1745,1310.0004,16.1341,623.7257,7.8171,48.45,47.61,Webster,NE,1745
pv_rooftop_county_lmi_pct_gwh.1749,349422.9938,5727.8416,121673.2884,2132.8963,37.24,34.82,Clark,NV,1749
pv_rooftop_county_lmi_pct_gwh.2861,9657.9997,108.6824,4530.7143,52.3481,48.17,46.91,Halifax,VA,2861
pv_rooftop_county_lmi_pct_gwh.2873,56306.0003,1113.1685,8718.175,192.1826,17.26,15.48,Loudoun,VA,2873
pv_rooftop_county_lmi_pct_gwh.2875,3056.0002,32.9433,1286.7386,14.1744,43.03,42.11,Lunenburg,VA,2875
pv_rooftop_county_lmi_pct_gwh.817,5686.9994,63.1262,2168.5508,24.9775,39.57,38.13,Delaware,IA,817
pv_rooftop_county_lmi_pct_gwh.1750,13861.0011,215.1189,5048.2935,84.3596,39.22,36.42,Douglas,NV,1750
pv_rooftop_county_lmi_pct_gwh.561,21900.0006,322.5001,7548.0448,128.177,39.74,34.47,Bonneville,ID,561
pv_rooftop_county_lmi_pct_gwh.578,5034.9997,63.5014,2003.491,26.4809,41.7,39.79,Jerome,ID,578
pv_rooftop_county_lmi_pct_gwh.579,31567.998,360.7086,12244.0035,152.2821,42.22,38.79,Kootenai,ID,579
pv_rooftop_county_lmi_pct_gwh.595,2596.0003,29.6792,1221.2576,14.7453,49.68,47.04,Washington,ID,595
pv_rooftop_county_lmi_pct_gwh.597,1602.0001,20.8167,937.3258,12.7927,61.45,58.51,Alexander,IL,597
pv_rooftop_county_lmi_pct_gwh.609,11035.0005,126.916,3938.4213,46.9006,36.95,35.69,Clinton,IL,609
pv_rooftop_county_lmi_pct_gwh.2141,13089.9987,171.198,5277.7412,70.5861,41.23,40.32,Carter,OK,2141
pv_rooftop_county_lmi_pct_gwh.634,13537.9974,206.571,6051.3091,111.7861,54.12,44.7,Jackson,IL,634
pv_rooftop_county_lmi_pct_gwh.705,6360.0005,70.3543,2466.91,28.3768,40.33,38.79,Carroll,IN,705
pv_rooftop_county_lmi_pct_gwh.640,113733.9973,1700.7016,38023.4861,648.4744,38.13,33.43,Kane,IL,640
pv_rooftop_county_lmi_pct_gwh.643,16123.0005,197.6287,7000.8774,94.4114,47.77,43.42,Knox,IL,643
pv_rooftop_county_lmi_pct_gwh.646,3904.0004,43.2518,1739.7591,19.8662,45.93,44.56,Lawrence,IL,646
pv_rooftop_county_lmi_pct_gwh.679,53077.9972,745.7486,20149.5639,296.5189,39.76,37.96,Sangamon,IL,679
pv_rooftop_county_lmi_pct_gwh.711,8857.9993,101.0337,3464.0185,41.741,41.31,39.11,Daviess,IN,711
pv_rooftop_county_lmi_pct_gwh.715,31280.0002,405.0173,14012.1743,199.9865,49.38,44.8,Delaware,IN,715
pv_rooftop_county_lmi_pct_gwh.717,46942.0005,574.0977,16723.0763,228.4101,39.79,35.62,Elkhart,IN,717
pv_rooftop_county_lmi_pct_gwh.383,1782.0001,25.0064,822.4319,11.6867,46.73,46.15,Union,FL,383
pv_rooftop_county_lmi_pct_gwh.725,8828.0003,96.9914,3577.9826,40.8582,42.13,40.53,Greene,IN,725
pv_rooftop_county_lmi_pct_gwh.727,20180.0002,245.4149,6013.7567,83.191,33.9,29.8,Hancock,IN,727
pv_rooftop_county_lmi_pct_gwh.2383,1032,11.7847,348.3541,4.1768,35.44,33.76,Douglas,SD,2383
pv_rooftop_county_lmi_pct_gwh.728,10565.0002,117.5246,4475.7398,52.4486,44.63,42.36,Harrison,IN,728
pv_rooftop_county_lmi_pct_gwh.758,4496.0005,48.5551,2055.7944,22.8219,47,45.72,Parke,IN,758
pv_rooftop_county_lmi_pct_gwh.736,9146.9995,112.0786,3429.0046,47.1192,42.04,37.49,Jefferson,IN,736
pv_rooftop_county_lmi_pct_gwh.738,36619.0013,489.4322,11311.1859,172.2944,35.2,30.89,Johnson,IN,738
pv_rooftop_county_lmi_pct_gwh.741,9148.0007,100.8622,3372.6559,37.6296,37.31,36.87,LaGrange,IN,741
pv_rooftop_county_lmi_pct_gwh.746,194838.0005,3064.4193,86378.4638,1454.5852,47.47,44.33,Marion,IN,746
pv_rooftop_county_lmi_pct_gwh.747,13246,151.6305,5245.5387,63.5736,41.93,39.6,Marshall,IN,747
pv_rooftop_county_lmi_pct_gwh.2122,26688.0001,314.7443,10081.7756,130.6581,41.51,37.78,Tuscarawas,OH,2122
pv_rooftop_county_lmi_pct_gwh.635,3022.9997,32.9334,1050.6355,11.8674,36.03,34.75,Jasper,IL,635
pv_rooftop_county_lmi_pct_gwh.2131,7005.9997,82.6239,2645.6375,34.506,41.76,37.76,Wyandot,OH,2131
pv_rooftop_county_lmi_pct_gwh.2132,5402.9999,65.2243,2799.5396,34.7614,53.3,51.81,Adair,OK,2132
pv_rooftop_county_lmi_pct_gwh.865,2655.9999,29.2054,1189.4736,13.2917,45.51,44.78,Pocahontas,IA,865
pv_rooftop_county_lmi_pct_gwh.762,8378.9997,92.8015,2755.6413,31.7409,34.2,32.89,Posey,IN,762
pv_rooftop_county_lmi_pct_gwh.766,8196.0006,94.529,2999.6599,37.1558,39.31,36.6,Ripley,IN,766
pv_rooftop_county_lmi_pct_gwh.778,2232.0003,25.7475,946.58,11.7764,45.74,42.41,Union,IN,778
pv_rooftop_county_lmi_pct_gwh.780,5123.0008,57.595,2110.8121,24.4156,42.39,41.2,Vermillion,IN,780
pv_rooftop_county_lmi_pct_gwh.795,8410.9994,93.8337,3115.9129,36.6928,39.1,37.05,Benton,IA,795
pv_rooftop_county_lmi_pct_gwh.823,5469,64.9076,2395.1896,30.9709,47.72,43.8,Floyd,IA,823
pv_rooftop_county_lmi_pct_gwh.1979,872.0001,9.7977,433.4853,5.0121,51.16,49.71,Tyrrell,NC,1979
pv_rooftop_county_lmi_pct_gwh.857,2455.0003,27.9683,1055.6392,12.0588,43.12,43,Monroe,IA,857
pv_rooftop_county_lmi_pct_gwh.859,11785.0001,143.7976,4307.8104,56.7271,39.45,36.55,Muscatine,IA,859
pv_rooftop_county_lmi_pct_gwh.2038,699.9996,7.7851,259.1385,3.2833,42.17,37.02,Towner,ND,2038
pv_rooftop_county_lmi_pct_gwh.867,24705.9991,289.6074,10237.3594,126.9787,43.85,41.44,Pottawattamie,IA,867
pv_rooftop_county_lmi_pct_gwh.883,11334.9995,145.7156,5186.7272,71.8622,49.32,45.76,Webster,IA,883
pv_rooftop_county_lmi_pct_gwh.895,3376.0005,40.3441,1424.1844,17.9979,44.61,42.19,Brown,KS,895
pv_rooftop_county_lmi_pct_gwh.1300,7374.0001,78.2173,2692.7561,30.0848,38.46,36.52,Otsego,MI,1300
